Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,DAKAR,HANN BEL AIR,ECOLE EH DOUDOU MBATHIE (HANN VILLA,04,586,CLASSE CM1 C
DAKAR,DAKAR,HANN BEL AIR,ECOLE EH DOUDOU MBATHIE (HANN VILLA,05,586,CLASSE CE2 A
DAKAR,DAKAR,HANN BEL AIR,ECOLE EH DOUDOU MBATHIE (HANN VILLA,06,585,CLASSE CE2 B
DAKAR,DAKAR,HANN BEL AIR,ECOLE EH DOUDOU MBATHIE (HANN VILLA,07,585,CLASSE CE1 B
DAKAR,DAKAR,HANN BEL AIR,ECOLE EH DOUDOU MBATHIE (HANN VILLA,08,586,CLASSE CP B
DAKAR,DAKAR,HANN BEL AIR,ECOLE EH DOUDOU MBATHIE (HANN VILLA,09,585,CLASSE CIB
DAKAR,DAKAR,HANN BEL AIR,ECOLE EH DOUDOU MBATHIE (HANN VILLA,10,584,CLASSE CE 1 A
DAKAR,DAKAR,HANN BEL AIR,ECOLE EH DOUDOU MBATHIE (HANN VILLA,11,585,SALLE DE CLASSE
DAKAR,DAKAR,HANN BEL AIR,ECOLE HANN MONTAGNE,01,592,CLASSE CM1 A COURS A
DAKAR,DAKAR,HANN BEL AIR,ECOLE HANN MONTAGNE,02,593,CLASSE CM1 B COURS A
DAKAR,DAKAR,HANN BEL AIR,ECOLE HANN MONTAGNE,03,593,CLASSE CM1 B COURS B
DAKAR,DAKAR,HANN BEL AIR,ECOLE HANN MONTAGNE,04,593,CLASSE CM1 A COURS B
DAKAR,DAKAR,HANN BEL AIR,ECOLE HANN MONTAGNE,05,593,CLASSE CEZA COURS A
DAKAR,DAKAR,HANN BEL AIR,ECOLE HANN MONTAGNE,06,590,CLASSE CE1 A COURS A
DAKAR,DAKAR,HANN BEL AIR,ECOLE HANN MONTAGNE,07,591,CLASSE CIA COURS A
DAKAR,DAKAR,HANN BEL AIR,ECOLE HANN MONTAGNE,08,595,CLASSE CP COURS A
DAKAR,DAKAR,HANN BEL AIR,ECOLE HANN MONTAGNE,09,591,CLASSE CE2 COURS A
DAKAR,DAKAR,HANN BEL AIR,ECOLE HANN MONTAGNE,10,594,CLASSE CE1 COURS A
DAKAR,DAKAR,HANN BEL AIR,ECOLE HANN MONTAGNE,11,596,CLASSE CM2 A COURS A
DAKAR,DAKAR,HANN BEL AIR,ECOLE HANN MONTAGNE,12,594,SALLE DE CLASSE
DAKAR,DAKAR,HANN BEL AIR,ECOLE HANN MONTAGNE,13,597,SALLE DE CLASSE
DAKAR,DAKAR,HANN BEL AIR,ECOLE PUBLIQUE HANN MARISTE EXTENSI,01,575,CLASSE CIB
DAKAR,DAKAR,HANN BEL AIR,ECOLE PUBLIQUE HANN MARISTE EXTENSI,02,575,CLASSE CPB
DAKAR,DAKAR,HANN BEL AIR,ECOLE PUBLIQUE HANN MARISTE EXTENSI,03,575,CLASSE CE1 B
DAKAR,DAKAR,HANN BEL AIR,ECOLE PUBLIQUE HANN MARISTE EXTENSI,04,576,SALLE CI A
DAKAR,DAKAR,HANN BEL AIR,ECOLE PUBLIQUE HANN MARISTE EXTENSI,05,575,SALLE DE CLASSE
DAKAR,DAKAR,HANN BEL AIR,ECOLE PUBLIQUE HANN MARISTE EXTENSI,06,196,CLASSE CP E
