Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),03,529,CLASSE CP A
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),04,521,CLASSE CP B
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),05,531,CLASSE CE1 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),06,516,CLASSE CE1 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),07,530,CLASSE CE2 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),08,521,CLASSE CE2 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),09,526,CLASSE CM1 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),10,530,CLASSE CM1 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),11,530,CLASSE CM1 C
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),12,528,CLASSE CM2 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE MAGUETTE C. SARR (TAIBA G D),13,530,CLASSE CM2 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,01,554,CLASSE CE2 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,02,546,CLASSE CE2 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,03,548,CLASSE CP B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,04,554,CLASSE CE1 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,05,552,CLASSE CP A
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,06,547,CLASSE CI A
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,07,547,CLASSE CI B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,08,548,CLASSE CM2 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,09,553,CLASSE CM2 B
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,10,550,CLASSE CM1 A
DAKAR,DAKAR,GRAND DAKAR,ECOLE ROUTE DES PUITS,11,553,CLASSE CM1 B
